NM_MUNICIPIO,NM_VOTAVEL,DS_CARGO,QT_VOTOS,ELEITO
AIURUOCA,GETULIO CELIO MEIRELES DE BARROS,VEREADOR,119,NAO
AIURUOCA,GILCA COSTA ARANTES,VEREADOR,17,NAO
AIURUOCA,HELDER DE CARVALHO CORREA,VEREADOR,293,SIM (2016)
AIURUOCA,IVAIR CORREA,VEREADOR,169,NAO
AIURUOCA,IVO FERNANDES MACIEL,VEREADOR,67,NAO
AIURUOCA,IVONE CACHOEIRA,VEREADOR,57,NAO
AIURUOCA,JAQUELINE SANTOS SILVA,VEREADOR,18,NAO
AIURUOCA,JOSE RENATO DO NASCIMENTO,VEREADOR,202,NAO
AIURUOCA,JOSÉ MAURO AMARAL,VEREADOR,121,NAO
AIURUOCA,LAZARO HELIO DA SILVA,VEREADOR,174,NAO
AIURUOCA,MARCIA BOZZON GOLINO,VEREADOR,14,NAO
AIURUOCA,MARIA DA GLORIA SANTOS,VEREADOR,23,NAO
AIURUOCA,MARIA LUCIA MIGON MARTINS,VEREADOR,13,NAO
AIURUOCA,MARIO DE ARIMATEIA DOS SANTOS,VEREADOR,213,NAO
AIURUOCA,MAURILIO MARTINS,VEREADOR,33,NAO
AIURUOCA,MAURO DOS SANTOS,VEREADOR,158,NAO
AIURUOCA,PAULO CESAR CORREA,VEREADOR,117,NAO
AIURUOCA,ROMEU ROSA MACIEL,VEREADOR,161,NAO
AIURUOCA,RONI ROBERTO PENA,VEREADOR,223,NAO
AIURUOCA,SANDRA MARIA DA SILVA,VEREADOR,95,NAO
AIURUOCA,VALDINEI MACIEL PEREIRA,VEREADOR,124,NAO
AIURUOCA,VANICE ARANTES MACIEL,VEREADOR,55,NAO
ALAGOA,ADEMIR MENDES DE ANDRADE PRIMO,VEREADOR,72,NAO
ALAGOA,ADRIANA MARIA FERREIRA,VEREADOR,58,NAO
ALAGOA,ADRIANO DE ALMEIDA MAGALHÃES,VEREADOR,138,NAO
ALAGOA,ANA MARIA DE CARVALHO SILVA,VEREADOR,62,NAO
ALAGOA,CECÍLIA MARIA MENDES,VEREADOR,285,SIM (2016)
ALAGOA,CLAUDIA SALETE DE CARVALHO BELIZARIO,VEREADOR,102,NAO
ALAGOA,DALMO LOPES DE SIQUEIRA,VEREADOR,73,NAO
ALAGOA,DALVA HELENA VICENTE RAMOS,VEREADOR,22,NAO
ALAGOA,FRANCISCO HENRIQUE DE OLIVEIRA,VEREADOR,125,NAO
ALAGOA,GABRIELA DINIZ DE FARIA,VEREADOR,1,NAO
ALAGOA,HAROLDO QUIRINO DE ALMEIDA,VEREADOR,73,NAO
ALAGOA,HOMERO LOPES DE SIQUEIRA,VEREADOR,152,NAO
ALAGOA,JOSE OVIDIO DA FONSECA BARROS,VEREADOR,167,NAO
ALAGOA,JOSÉ GERALDO DINIZ,VEREADOR,212,NAO
ALAGOA,JOÃO SIQUEIRA DE ALMEIDA,VEREADOR,82,NAO
ALAGOA,JUNIOR CESAR DE ANDRADE,VEREADOR,31,NAO
ALAGOA,LEANDRO DA FONSECA,VEREADOR,97,NAO
ALAGOA,LOURENÇO ALVES DE SOUZA,VEREADOR,67,NAO
ALAGOA,LUIS PORTO MACHADO,VEREADOR,26,NAO
ALAGOA,MARIA JOSÉ ALVES BATISTA,VEREADOR,136,NAO
ALAGOA,RODOLFO CESAR GATTI,VEREADOR,81,NAO
ALAGOA,VICO DONIZETE FERREIRA,VEREADOR,100,NAO
ALBERTINA,ADIVAL APARECIDO DE OLIVEIRA,VEREADOR,10,NAO
ALBERTINA,ALCINDO CHAVES GOMES,VEREADOR,10,NAO
ALBERTINA,AMARILDO DOS SANTOS,VEREADOR,36,NAO
ALBERTINA,ANA ALICE ALEXO,VEREADOR,40,NAO
ALBERTINA,ANGELINA MARCIA COLAUTO MARCELINO,VEREADOR,9,NAO
ALBERTINA,ANTONIO CEZAR CACCO,VEREADOR,24,NAO
ALBERTINA,ANTONIO ROBERTO ALBERTI,VEREADOR,91,NAO
ALBERTINA,ARNON SÉRGIO CAVALARO RINCO,VEREADOR,35,NAO
ALBERTINA,AUGUSTINHO BARONI,VEREADOR,16,NAO
ALBERTINA,BENEDITA GARCIA RAFAEL,VEREADOR,69,NAO
ALBERTINA,CARLOS ALBERTO MONTEIRO,VEREADOR,114,NAO
ALBERTINA,CARLOS PIRES CORREIA,VEREADOR,69,NAO
ALBERTINA,CRISTIANO JUNIOR AMARO FURLAN,VEREADOR,21,NAO
ALBERTINA,DANILO JOSÉ SILVIÉRI,VEREADOR,163,SIM (2016)
ALBERTINA,DEMÉTRIO PANICACCI,VEREADOR,90,NAO
ALBERTINA,FABRICIO FERREIRA IZIDORO,VEREADOR,33,NAO
ALBERTINA,FELIPE DE LUCAS CANDIDO,VEREADOR,61,NAO
ALBERTINA,FELIPE TEODORO SANCHES,VEREADOR,110,NAO
ALBERTINA,FERNANDO CEZARANI IZIDORO,VEREADOR,6,NAO
ALBERTINA,GILBERTO RIBEIRO DA SILVA,VEREADOR,50,NAO
ALBERTINA,JANAINA PEREIRA,VEREADOR,11,NAO
ALBERTINA,JESSICA DA SILVA VILLELA,VEREADOR,5,NAO
ALBERTINA,JORGE CACO,VEREADOR,22,NAO
ALBERTINA,JOSÉ CARLOS CUSTÓDIO,VEREADOR,23,NAO
ALBERTINA,JOSÉ ULISSES DINIZ,VEREADOR,53,NAO
ALBERTINA,JOÃO BATISTA PEREIRA,VEREADOR,27,NAO
ALBERTINA,JOÃO BATISTA RAFAEL,VEREADOR,79,NAO
ALBERTINA,JOÃO FERRAZ,VEREADOR,63,NAO
ALBERTINA,KLEBER ANTONIO DOS SANTOS,VEREADOR,56,NAO
ALBERTINA,LIGIA DA COSTA MACHADO BONILHA,VEREADOR,50,NAO
ALBERTINA,LUIZ ANTONIO BUENO,VEREADOR,65,NAO
ALBERTINA,MANOEL BATISTA DE SOUZA,VEREADOR,78,NAO
ALBERTINA,MANOEL DONIZETI RIBEIRO,VEREADOR,56,NAO
ALBERTINA,MARCELO DELLA TORRE,VEREADOR,4,NAO
ALBERTINA,MARIA APARECIDA DA SILVA SOUZA,VEREADOR,9,NAO
ALBERTINA,MARIA APARECIDA DE SOUZA FARIA,VEREADOR,10,NAO
ALBERTINA,MARIA JOSÉ DE SOUZA,VEREADOR,2,NAO
ALBERTINA,MARIA JOSÉ GONÇALVES,VEREADOR,5,NAO
ALBERTINA,MARTO REGINALDO LUIZ,VEREADOR,79,NAO
ALBERTINA,NATHÁLIA GUINESI DIOGO,VEREADOR,3,NAO
ALBERTINA,OLIVALDO TEIXEIRA,VEREADOR,41,NAO
ALBERTINA,OSMAR GOMES TENÓRIO,VEREADOR,88,NAO
ALBERTINA,PAULA CRISTINA GARCIA DELFINO,VEREADOR,15,NAO
ALBERTINA,RAQUEL DA SILVA,VEREADOR,21,NAO
ALBERTINA,RITA FLEMING DE MELO,VEREADOR,3,NAO
ALBERTINA,RODRIGO EDUARDO ORNAGHI,VEREADOR,84,NAO
ALBERTINA,RONALDO ANTONIO PIROLLA,VEREADOR,26,NAO
ALBERTINA,TELMA DAIANE DO COUTO,VEREADOR,8,NAO
ALBERTINA,VANDERLEI PAULINO,VEREADOR,14,NAO
ALBERTINA,WALDIR APARECIDO DE LIMA,VEREADOR,63,NAO
ALBERTINA,WANTUILDE BRENTEGANI,VEREADOR,118,NAO
ALBERTINA,WESLEY FELLIPE DE ALMEIDA RINCO,VEREADOR,32,NAO
ALBERTINA,ZAIRA MARIA PEREIRA,VEREADOR,4,NAO
ALFENAS,ADEMAR VILHENA DE SOUZA,VEREADOR,259,NAO
ALFENAS,ADRIANA OLIVEIRA DOS SANTOS,VEREADOR,17,NAO
ALFENAS,AGNALDO SANTA ROSA,VEREADOR,139,NAO
ALFENAS,ALCIMARA ALVES BARBOSA,VEREADOR,2,NAO
ALFENAS,ALESSANDRO BENEDITO DOS SANTOS,VEREADOR,155,NAO
ALFENAS,ALEXANDRE ALVES GONÇALVES,VEREADOR,184,NAO
ALFENAS,AMADEU QUINTANILHA PELOSO,VEREADOR,694,NAO
ALFENAS,ANA MARGARIDA DA SILVA,VEREADOR,15,NAO
ALFENAS,ANAILTON CRISTIANO MACHADO,VEREADOR,319,NAO
ALFENAS,ANGELA MARIA GOMES ALVES,VEREADOR,188,NAO
ALFENAS,ANTONIO ALVES TERRA,VEREADOR,200,NAO
ALFENAS,ANTONIO CARLOS DA SILVA,VEREADOR,521,NAO
ALFENAS,ANTONIO DIAS DE ALENCAR,VEREADOR,206,NAO
ALFENAS,ANTONIO RODRIGUES CORDEIRO,VEREADOR,59,NAO
ALFENAS,ARCANJO MOREIRA FRANÇA,VEREADOR,346,NAO
ALFENAS,BRUNA RAFAELA DA SILVA,VEREADOR,9,NAO
ALFENAS,BRUNO CAMPOS DE CASTRO,VEREADOR,64,NAO
ALFENAS,BRUNO PEREIRA,VEREADOR,170,NAO
ALFENAS,BRUNO SOARES CORREA DE OLIVEIRA,VEREADOR,97,NAO
ALFENAS,CACILDA TERESA DE NOVAIS,VEREADOR,164,NAO
ALFENAS,CARIMELIO RAMOS RODRIGUES,VEREADOR,77,NAO
ALFENAS,CARLOS HENRIQUE DE OLIVEIRA,VEREADOR,55,NAO
ALFENAS,CARLOS MIGUEL DOS ANJOS,VEREADOR,642,NAO
ALFENAS,CARLOS ROBERTO DE MORAES,VEREADOR,77,NAO
ALFENAS,CARLOS ROBERTO MACIEL,VEREADOR,150,NAO
ALFENAS,CARMEN DOS SANTOS E OLIVEIRA,VEREADOR,306,NAO
ALFENAS,CASSIA DE FATIMA CSIZMAR GONÇALVES,VEREADOR,70,NAO
ALFENAS,CELINA ALVES,VEREADOR,44,NAO
ALFENAS,CENI CRISTIANA DOS REIS,VEREADOR,39,NAO
ALFENAS,CLAUDETE GONÇALVES BATISTA,VEREADOR,32,NAO
ALFENAS,CLAUDIO ANTONIO DOS SANTOS,VEREADOR,488,NAO
ALFENAS,CLEMENTE FRANCISCO SOBRINHO,VEREADOR,43,NAO
ALFENAS,DAGOBERTO ENGEL,VEREADOR,292,NAO
ALFENAS,DANUSA CARVALHO PONTES,VEREADOR,59,NAO
ALFENAS,DEISE APARECIDA DE SOUZA,VEREADOR,174,NAO
ALFENAS,DOMINGOS DOS REIS MONTEIRO,VEREADOR,516,NAO
ALFENAS,DOUGLAS VITAL DE SOUZA,VEREADOR,254,NAO
ALFENAS,DÉCIO PAULINO DA COSTA,VEREADOR,813,NAO
ALFENAS,EDER JAIME MOREIRA DE SOUSA,VEREADOR,212,NAO
ALFENAS,EDI CARLOS CARDOSO DE OLIVEIRA,VEREADOR,50,NAO
ALFENAS,EDNA MARIA DE SOUZA OLEGARIO,VEREADOR,49,NAO
ALFENAS,EDSON LELLIS DOS REIS,VEREADOR,850,NAO
ALFENAS,ELDER JOSE MARTINS,VEREADOR,659,NAO
ALFENAS,ELENISE TEODORO DE OLIVEIRA,VEREADOR,120,NAO
ALFENAS,EVALDO DE LIMA ALVES,VEREADOR,190,NAO
ALFENAS,EVANDER RIBEIRO,VEREADOR,116,NAO
ALFENAS,FABIA CRISTINA PEREIRA,VEREADOR,267,NAO
ALFENAS,FABIO SOSSUR,VEREADOR,205,NAO
ALFENAS,FABRIZZIO SANSEVERINO,VEREADOR,98,NAO
ALFENAS,FAGNER ARISTIDES DA SILVA,VEREADOR,228,NAO
ALFENAS,FERNANDO DONIZETE DE CAMPOS,VEREADOR,108,NAO
ALFENAS,FERNANDO RIBEIRO,VEREADOR,102,NAO
ALFENAS,FLAVIO ALESSANDRO DE OLIVEIRA,VEREADOR,151,NAO
ALFENAS,FRANCISCO DE ASSIS DOS REIS CARDOSO,VEREADOR,67,NAO
ALFENAS,FRANCISCO RODRIGUES DA CUNHA NETO,VEREADOR,439,NAO
ALFENAS,FRANK NEWSON BARROSO PAIVA,VEREADOR,247,NAO
ALFENAS,FÁBIO MARQUES FLORENCIO,VEREADOR,889,NAO
ALFENAS,GERALDO CORNELIO ESTEVES,VEREADOR,140,NAO
ALFENAS,GILBERTO RIBEIRO,VEREADOR,147,NAO
ALFENAS,GILMAR COSTA DA SILVA,VEREADOR,167,NAO
ALFENAS,GILMAR FRANCISCO DA SILVA,VEREADOR,455,NAO
ALFENAS,GLENY APARECIDA DOS SANTOS,VEREADOR,83,NAO
ALFENAS,HENRIQUE MUNHOZ RAMOS,VEREADOR,371,NAO
ALFENAS,IDEIR JOAQUIM DE OLIVEIRA,VEREADOR,142,NAO
ALFENAS,ISABELLA BATISTA SILVEIRA,VEREADOR,212,NAO
ALFENAS,ISMAIL DOS SANTOS,VEREADOR,289,NAO
ALFENAS,IVAIR ANTONIO DE MORAIS,VEREADOR,133,NAO
ALFENAS,IVANIL FERREIRA DA COSTA,VEREADOR,193,NAO
ALFENAS,JANETE DANIEL CORNELIO QUINTINO MARQUES,VEREADOR,22,NAO
ALFENAS,JEFFERSON DOS REIS PADILHA GONÇALVES,VEREADOR,627,NAO
ALFENAS,JESAIAS JOSÉ DOS SANTOS,VEREADOR,177,NAO
ALFENAS,JOAO BATISTA DE OLIVEIRA,VEREADOR,342,NAO
ALFENAS,JOAO CARLOS TERCETTI AUGUSTO,VEREADOR,1144,NAO
ALFENAS,JOAO RUBIROSA DA CRUZ,VEREADOR,44,NAO
ALFENAS,JOSE CARLOS DE MORAIS,VEREADOR,1139,NAO
ALFENAS,JOSELITO DE SOUZA,VEREADOR,278,NAO
ALFENAS,JOSIANE BUENO RICCI,VEREADOR,48,NAO
ALFENAS,JOSIELE DOS SANTOS,VEREADOR,57,NAO
ALFENAS,JOSÉ CIRINO DE OLIVEIRA,VEREADOR,72,NAO
ALFENAS,JOSÉ DE SOUZA FILHO,VEREADOR,326,NAO
ALFENAS,JOSÉ FERREIRA JUNIOR,VEREADOR,100,NAO
ALFENAS,JOSÉ LUIZ DE SOUZA BRUZADELLI,VEREADOR,615,NAO
ALFENAS,JOSÉ PEDRO LEAL,VEREADOR,235,NAO
ALFENAS,JOÃO CARLOS ALVES,VEREADOR,122,NAO
ALFENAS,JOÃO RICARDO TAVARES ANDERSON,VEREADOR,482,NAO
ALFENAS,JOÃO VICENTE BORGES,VEREADOR,190,NAO
ALFENAS,JULIANA BRUNO CABRAL,VEREADOR,10,NAO
ALFENAS,JULIANA TEODORO,VEREADOR,74,NAO
ALFENAS,JUNIOR ANTONIO RIBEIRO,VEREADOR,112,NAO
ALFENAS,JUÇARA ARRUDA DE SOUZA VALIM,VEREADOR,525,NAO
ALFENAS,KELENR REGINA SILVA ALVES,VEREADOR,43,NAO
ALFENAS,KÁTIA GERALDA SILVA GOYATÁ,VEREADOR,933,NAO
ALFENAS,LAUDO NATEL MARTINS,VEREADOR,103,NAO
ALFENAS,LEVI BENTO MARTINS,VEREADOR,80,NAO
ALFENAS,LINDAMARA DOS REIS,VEREADOR,32,NAO
ALFENAS,LUCIANA HELENA PEREIRA FAGUNDES,VEREADOR,25,NAO
ALFENAS,LUCIO GARCIA DOS REIS,VEREADOR,70,NAO
ALFENAS,LÉZIO LINO DA SILVA,VEREADOR,51,NAO
ALFENAS,MARCIA HELENA DE SOUZA,VEREADOR,45,NAO
ALFENAS,MARCIONI DA SILVA,VEREADOR,310,NAO
ALFENAS,MARCO ANTONIO GOMES DE CARVALHO,VEREADOR,270,NAO
ALFENAS,MARCOS INACIO,VEREADOR,401,NAO
ALFENAS,MARIA DAS DORES SILVA GASPAR,VEREADOR,322,NAO
ALFENAS,MARIA DE FATIMA DA SILVA,VEREADOR,23,NAO
ALFENAS,MARIA DO CARMO SILVA,VEREADOR,47,NAO
ALFENAS,MARIA DO ROSÁRIO SOUZA,VEREADOR,176,NAO
ALFENAS,MARILZA DUTRA ALVES,VEREADOR,24,NAO
ALFENAS,MARTA PEREIRA DOS SANTOS,VEREADOR,32,NAO
ALFENAS,MATEUS JOSÉ DA CRUZ,VEREADOR,178,NAO
ALFENAS,MICHELLE ALINE DA COSTA,VEREADOR,127,NAO
ALFENAS,MICHELLE CRISTINA DE OLIVEIRA,VEREADOR,193,NAO
ALFENAS,MICHELLE DA COSTA SANTOS,VEREADOR,76,NAO
ALFENAS,MÁRIO AUGUSTO DA SILVEIRA NETO,VEREADOR,548,NAO
ALFENAS,NADIA CSIZMAR SOARES,VEREADOR,8,NAO
ALFENAS,NATAL ALVES DOS REIS,VEREADOR,111,NAO
ALFENAS,NORMALINDA DAS DORES BUENO,VEREADOR,10,NAO
ALFENAS,OLINTO JOSÉ VIEIRA NETO,VEREADOR,117,NAO
ALFENAS,OMAR PICHARA,VEREADOR,138,NAO
ALFENAS,ORLANDO MARCOS DA SILVA,VEREADOR,166,NAO
ALFENAS,OSMANI MENALI PEREIRA,VEREADOR,180,NAO
ALFENAS,OSMAR DE SOUZA,VEREADOR,422,NAO
ALFENAS,OSVALDO NATAL CORREIA,VEREADOR,371,NAO
ALFENAS,OTAVIANO JOSE DE ABREU,VEREADOR,521,NAO
ALFENAS,PAULO AGENOR MADEIRA,VEREADOR,500,NAO
ALFENAS,PAULO APARECIDO SILVERIO,VEREADOR,455,NAO
ALFENAS,PAULO CESAR VIEIRA,VEREADOR,106,NAO
ALFENAS,PAULO DE ÁVILA,VEREADOR,116,NAO
ALFENAS,PAULO GENESIO ALVES,VEREADOR,163,NAO
ALFENAS,PAULO JOSÉ DE AVILA,VEREADOR,100,NAO
ALFENAS,PAULO MARTINS DA COSTA,VEREADOR,212,NAO
ALFENAS,PAULO SERGIO TAVARES,VEREADOR,261,NAO
ALFENAS,PEDRO ALVES DE BARROS,VEREADOR,777,NAO
ALFENAS,RACHEL MASSAHUD TEOFILO,VEREADOR,103,NAO
ALFENAS,REGINALDO APARECIDO FLAUZINO,VEREADOR,1190,NAO
ALFENAS,RENAN MARQUES RODRIGUES,VEREADOR,335,NAO
ALFENAS,RICARDO DA COSTA SILVA,VEREADOR,207,NAO
ALFENAS,ROBERTA GUEDES,VEREADOR,25,NAO
ALFENAS,ROBERTO PEDRO DE LIMA,VEREADOR,177,NAO
ALFENAS,ROBERTO RIBEIRO,VEREADOR,317,NAO
ALFENAS,RODRIGO RAIMUNDO DA SILVA,VEREADOR,333,NAO
ALFENAS,ROGERIO VICTOR DOS SANTOS,VEREADOR,328,NAO
ALFENAS,ROSANGELA SABINO CAETANI,VEREADOR,107,NAO
ALFENAS,ROSEMARI CRISTINA FERNANDES DE FRANÇA,VEREADOR,10,NAO
ALFENAS,ROZENIRA DE JESUS ARAUJO,VEREADOR,29,NAO
ALFENAS,Rede Sustentabilidade,VEREADOR,30,NAO
ALFENAS,RÓGER FERREIRA,VEREADOR,150,NAO
ALFENAS,SERGIO EDUARDO FREIRE,VEREADOR,89,NAO
ALFENAS,SERGIO HENRIQUE DE SOUZA TAVARES,VEREADOR,70,NAO
ALFENAS,SORAIA CONCEICAO CARLOS,VEREADOR,400,NAO
ALFENAS,TADEU DONIZETTI FERNANDES,VEREADOR,579,NAO
ALFENAS,TANI ROSE RIBEIRO,VEREADOR,716,NAO
ALFENAS,TERESA SUELENE DE PAULA,VEREADOR,350,NAO
ALFENAS,VAGNER TARCÍSIO DE MORAIS,VEREADOR,505,NAO
ALFENAS,VALDIRENE CRISTINA FERREIRA SILVA,VEREADOR,28,NAO
ALFENAS,VALERIA MAIDA DE SIQUEIRA,VEREADOR,190,NAO
ALFENAS,VALQUIRIA DONIZETI MORAIS,VEREADOR,44,NAO
ALFENAS,VANDER CHERRI MARCOLINO,VEREADOR,300,NAO
ALFENAS,VANESSA APARECIDA DA SILVA,VEREADOR,236,NAO
ALFENAS,VERA LÚCIA CÂNDIDO,VEREADOR,269,NAO
ALFENAS,WAGNER ADRIANO FERNANDES,VEREADOR,155,NAO
ALFENAS,WALDEMILSON GUSTAVO BASSOTO,VEREADOR,718,NAO
ALFENAS,WALDENIR APARECIDO ROSA,VEREADOR,363,NAO
ALFENAS,WALDEVINO GERALDO FREDERICO,VEREADOR,217,NAO
ALFENAS,WILSON DOS SANTOS,VEREADOR,328,NAO
ALFREDO VASCONCELOS,ADAIR BRASILINO DA SILVA,VEREADOR,12,NAO
ALFREDO VASCONCELOS,ALDAIR JESUS LUCIANO DE SOUZA,VEREADOR,57,NAO
ALFREDO VASCONCELOS,ALINE LUCIA DOS SANTOS ALMEIDA,VEREADOR,27,NAO
ALFREDO VASCONCELOS,AMARILIO ANTONIO FERREIRA,VEREADOR,249,NAO
ALFREDO VASCONCELOS,ANTONIO VALENTINO FERREIRA,VEREADOR,160,NAO
ALFREDO VASCONCELOS,BEATRIZ APARECIDA DA SILVA,VEREADOR,178,NAO
ALFREDO VASCONCELOS,CELIA APARECIDA NASCIMENTO SILVA,VEREADOR,18,NAO
ALFREDO VASCONCELOS,CELSO PORTES DA COSTA,VEREADOR,21,NAO
ALFREDO VASCONCELOS,CLAUCIMAR RODRIGUES DA SILVA,VEREADOR,53,NAO
ALFREDO VASCONCELOS,CLAUDIA DIAS DA FONSECA,VEREADOR,8,NAO
ALFREDO VASCONCELOS,CLAUDIO JOSE DE OLIVEIRA,VEREADOR,8,NAO
ALFREDO VASCONCELOS,CLEUZA MARIA DA SILVA DAMASCENO,VEREADOR,6,NAO
ALFREDO VASCONCELOS,DENISE MARIA DE FARIA OLIVEIRA,VEREADOR,24,NAO
ALFREDO VASCONCELOS,DOMINGOS SAVIO DA SILVA,VEREADOR,9,NAO
ALFREDO VASCONCELOS,EDNA MERCES FERREIRA DE PAULA,VEREADOR,26,NAO
ALFREDO VASCONCELOS,EDSON GERALDO CONDE,VEREADOR,86,NAO
ALFREDO VASCONCELOS,EDSON PEREIRA HELENO,VEREADOR,296,SIM (2016)
ALFREDO VASCONCELOS,ELAINE MARIA DE SOUZA,VEREADOR,12,NAO
ALFREDO VASCONCELOS,ELIANE IZABEL FERREIRA,VEREADOR,17,NAO
ALFREDO VASCONCELOS,EVARISTO CARVALHO ARAUJO DE PAULA,VEREADOR,184,NAO
ALFREDO VASCONCELOS,FABIO JOSE GARCIA,VEREADOR,125,NAO
ALFREDO VASCONCELOS,FABIO SIRLEI DE SOUZA,VEREADOR,67,NAO
ALFREDO VASCONCELOS,FRANCISLEI DOMINGOS DOS SANTOS,VEREADOR,91,NAO
ALFREDO VASCONCELOS,FRANCISLEI TOBIAS DA SILVA,VEREADOR,96,NAO
ALFREDO VASCONCELOS,GENESIO DE PAULA DA SILVA,VEREADOR,88,NAO
ALFREDO VASCONCELOS,GERSON ADRIANE VIOL,VEREADOR,63,NAO
ALFREDO VASCONCELOS,GILMAR INACIO DE CAMPOS,VEREADOR,102,NAO
ALFREDO VASCONCELOS,GLORIA DE FATIMA ARAUJO MATEUS,VEREADOR,28,NAO
ALFREDO VASCONCELOS,JOAO ARLINDO DE OLIVEIRA,VEREADOR,39,NAO
ALFREDO VASCONCELOS,JORGE DE ASSIS VIDAL,VEREADOR,25,NAO
ALFREDO VASCONCELOS,JOSE FRANCISCO DIAS,VEREADOR,37,NAO
ALFREDO VASCONCELOS,JOSE LUIZ CONDÉ,VEREADOR,15,NAO
ALFREDO VASCONCELOS,JOSE LUIZ GOULART,VEREADOR,48,NAO
ALFREDO VASCONCELOS,JOSE MARQUES RIBEIRO DE MELO,VEREADOR,199,NAO
ALFREDO VASCONCELOS,JOZANIA CLICIA DE OLIVEIRA,VEREADOR,2,NAO
ALFREDO VASCONCELOS,LEONARDO PAULINO DE SOUZA,VEREADOR,23,NAO
ALFREDO VASCONCELOS,LUCIANA CRISTINA DA SILVA,VEREADOR,40,NAO
ALFREDO VASCONCELOS,LUCINEIA IMACULADA DE CARVALHO FERREIRA,VEREADOR,32,NAO
ALFREDO VASCONCELOS,LUIZ FERNANDO FERREIRA,VEREADOR,101,NAO
ALFREDO VASCONCELOS,LUIZ GONZAGA SILVERIO,VEREADOR,56,NAO
ALFREDO VASCONCELOS,MAIKON MARCOS RIBEIRO,VEREADOR,208,NAO
ALFREDO VASCONCELOS,MARCIO CLAUDIO DA SILVA,VEREADOR,129,NAO
ALFREDO VASCONCELOS,MARCIO MARIO PEREIRA,VEREADOR,50,NAO
ALFREDO VASCONCELOS,MARIA CLEUZA DE JESUS PAULO,VEREADOR,7,NAO
ALFREDO VASCONCELOS,MARIA DAS GRAÇAS VIOL,VEREADOR,3,NAO
ALFREDO VASCONCELOS,MARIA ISABEL DA SILVA,VEREADOR,11,NAO
ALFREDO VASCONCELOS,MAURO CESAR DE OLIVEIRA,VEREADOR,252,NAO
ALFREDO VASCONCELOS,NELSON JOSE DA CRUZ,VEREADOR,104,NAO
ALFREDO VASCONCELOS,NIRLEIA MILAGRES COELHO SILVA,VEREADOR,184,NAO
ALFREDO VASCONCELOS,OSMAR MANOEL DOS SANTOS,VEREADOR,44,NAO
ALFREDO VASCONCELOS,PAULO FERREIRA,VEREADOR,47,NAO
ALFREDO VASCONCELOS,PEDRO EUGENIO DAS CHAGAS,VEREADOR,59,NAO
ALFREDO VASCONCELOS,RAIMUNDO ALVES DE ANDRADE,VEREADOR,82,NAO
ALFREDO VASCONCELOS,ROSELI APARECIDA DA SILVA OLIVEIRA,VEREADOR,35,NAO
ALFREDO VASCONCELOS,ROSIANE DE OLIVEIRA E SILVA,VEREADOR,42,NAO
ALFREDO VASCONCELOS,RUBENS CLEMENTE DO CARMO MALTA,VEREADOR,28,NAO
ALFREDO VASCONCELOS,SANDRA CRISTINA DOS SANTOS SILVA,VEREADOR,34,NAO
ALFREDO VASCONCELOS,SIDNEI FRANCISCO DE FARIA,VEREADOR,34,NAO
ALFREDO VASCONCELOS,SIMONE APARECIDA FERREIRA,VEREADOR,22,NAO
ALFREDO VASCONCELOS,VANDERLEIA APARECIDA DE MEDEIROS,VEREADOR,18,NAO
ALFREDO VASCONCELOS,VICENTE BAGETTO,VEREADOR,153,NAO
ALFREDO VASCONCELOS,WALTINHO FRANCISCO DA SILVA,VEREADOR,52,NAO
ALFREDO VASCONCELOS,WDACTICREY PUREZA DE MAGALHÃES ALMEIDA,VEREADOR,36,NAO
ALMENARA,ADALTON GONÇALVES VIEIRA,VEREADOR,60,NAO
ALMENARA,ADELAIDE CATARINA DOS SANTOS PEDROSO,VEREADOR,64,NAO
ALMENARA,ADILSON PEREIRA DA SILVA,VEREADOR,4,NAO
ALMENARA,ADRIANO VERISSIMO DOS SANTOS,VEREADOR,183,NAO
ALMENARA,AECIO JOSE DA SILVA,VEREADOR,255,NAO
ALMENARA,AGNALDO MOREIRA DE OLIVEIRA,VEREADOR,51,NAO
ALMENARA,AILTON FERREIRA DE OLIVEIRA,VEREADOR,285,NAO
ALMENARA,AIRTON GUIMARÃES NOGUEIRA,VEREADOR,16,NAO
ALMENARA,ALDOMICIO FERREIRA DA SILVA,VEREADOR,27,NAO
ALMENARA,ALECI OLIVEIRA SILVA,VEREADOR,23,NAO
ALMENARA,ALESSANDRO SILVA PUNGIRUM,VEREADOR,28,NAO
ALMENARA,ALEXANDRE ROESBERG MENDES,VEREADOR,377,NAO
ALMENARA,ALEXANDRO ALMEIDA PEREIRA,VEREADOR,19,NAO
ALMENARA,ALEXSANDRO FERREIRA SOUZA,VEREADOR,484,NAO
ALMENARA,ALVILINA BONFIM BORGES SANTOS,VEREADOR,14,NAO
ALMENARA,ANA LUCIA DIAS DO VALE,VEREADOR,1,NAO
ALMENARA,ANDRES ALVES COSTA,VEREADOR,214,NAO
ALMENARA,ANILTON MONTEIRO SILVA,VEREADOR,203,NAO
ALMENARA,ANTONIO NOGUEIRA DA SILVA NETO,VEREADOR,44,NAO
ALMENARA,AQUILA PORTO DO AMARAL,VEREADOR,409,NAO
ALMENARA,ARIOSVALDO PEREIRA,VEREADOR,45,NAO
ALMENARA,ARIOVALDO TEIXEIRA DE OLIVEIRA,VEREADOR,69,NAO
ALMENARA,ARNON SOUSA GOMES BOTELHO,VEREADOR,15,NAO
