NM_MUNICIPIO,NM_VOTAVEL,DS_CARGO,QT_VOTOS,ELEITO
ITUMIRIM,DANIEL JULIANO JACÓ,PREFEITO,159,NAO
ITUMIRIM,JUSSARA MARIA HABIB,PREFEITO,1417,NAO
ITURAMA,CARLOS ALBERTO CORREA DA SILVA,PREFEITO,8523,NAO
ITURAMA,CLAUDIO TOMAZ DE FREITAS,PREFEITO,10097,SIM (2020)
ITURAMA,JAYME DE MORAES VILELA,PREFEITO,1029,NAO
ITURAMA,KELLEN CRISTINE DE ALMEIDA,PREFEITO,2060,NAO
ITUTINGA,FABIANO RIBEIRO DO VALE,PREFEITO,1312,NAO
ITUTINGA,ODEILSON CORREA DOS SANTOS,PREFEITO,272,NAO
ITUTINGA,RODINELI ANTÔNIO DO NASCIMENTO,PREFEITO,1365,SIM (2020)
JABOTICATUBAS,ENEIMAR ADRIANO MARQUES,PREFEITO,3259,SIM (2020)
JABOTICATUBAS,JOSÉ ALEMAR DE SOUSA,PREFEITO,1807,NAO
JABOTICATUBAS,LUIZ MAURO DE FARIA,PREFEITO,2578,NAO
JABOTICATUBAS,RACLY ARAÚJO ANDRADE,PREFEITO,3024,NAO
JACINTO,ADAILTON ALVES DE ALMEIDA,PREFEITO,1607,NAO
JACINTO,VALDENIR PEREIRA DA SILVA JUNIOR,PREFEITO,4655,SIM (2020)
JACUTINGA,DARCI DE MORAIS CARDOSO,PREFEITO,2711,NAO
JACUTINGA,GILMAR FIRMO DO PRADO,PREFEITO,799,NAO
JACUTINGA,MELQUIADES DE ARAUJO,PREFEITO,9237,SIM (2020)
JACUÍ,DAVID DE SOUZA MIRANDA,PREFEITO,776,NAO
JACUÍ,GERALDO MAGELA DA SILVA,PREFEITO,1677,SIM (2020)
JACUÍ,LUIZ ANTONIO BATISTA,PREFEITO,27,NAO
JACUÍ,MARIA CONCEICAO DOS REIS PEREIRA,PREFEITO,2091,SIM (2020)
JAGUARAÇU,ADILSON SANTOS SILVA,PREFEITO,940,NAO
JAGUARAÇU,MARCIO LIMA DE PAULA,PREFEITO,1568,SIM (2020)
JAMPRUCA,EDUARDO SALES MARIANO,PREFEITO,1450,NAO
JAMPRUCA,POLLIANE DE CASTRO NUNES BASTOS,PREFEITO,1929,SIM (2020)
JANAÚBA,ALDIMAR DIMAS RODRIGUES,PREFEITO,9553,NAO
JANAÚBA,AUGUSTO WAGNER DE JESUS COSTA,PREFEITO,2095,NAO
JANAÚBA,CARLOS ISAILDON MENDES,PREFEITO,2955,NAO
JANAÚBA,HANDERSON HUARLEY MIRANDA,PREFEITO,6639,NAO
JANAÚBA,HUDSON ROBERTO DE ANDRADE,PREFEITO,153,NAO
JANAÚBA,JOSÉ APARECIDO MENDES SANTOS,PREFEITO,11308,SIM (2020)
JANAÚBA,MARCUS VINÍCIUS SOARES DANTAS,PREFEITO,3238,NAO
JANAÚBA,WALTER PERCIDIO DE JESUS,PREFEITO,419,NAO
JANUÁRIA,DANIEL FRAGA DE CARVALHO,PREFEITO,77,NAO
JANUÁRIA,FRANCISCO EUSTÁQUIO PIRES NASCIMENTO,PREFEITO,1918,NAO
JANUÁRIA,JOANICE FERREIRA MEIRELES FIALHO,PREFEITO,623,NAO
JANUÁRIA,JOÃO FERREIRA LIMA FILHO,PREFEITO,3602,NAO
JANUÁRIA,LUIZ CARLOS FERREIRA,PREFEITO,2648,NAO
JANUÁRIA,MANOEL RICARDO MONTEIRO,PREFEITO,1977,NAO
JANUÁRIA,MARCELO FÉLIX ALVES DE ARAUJO,PREFEITO,5001,NAO
JANUÁRIA,MAURICIO ALMEIDA DO NASCIMENTO,PREFEITO,16146,SIM (2020)
JANUÁRIA,SIDNEY MATOS DE SOUZA,PREFEITO,70,NAO
JAPARAÍBA,ECIO JOSE DE SOUSA,PREFEITO,1408,NAO
JAPARAÍBA,GERALDO ALEXANDRE LOPES,PREFEITO,1124,NAO
JAPARAÍBA,LEONARDO BATISTA FERNANDES,PREFEITO,1091,NAO
JAPARAÍBA,NOELI JORGE TEIXEIRA PEREIRA,PREFEITO,275,NAO
JAPARAÍBA,ROGERIO RIBEIRO LACERDA,PREFEITO,1780,SIM (2020)
JAPONVAR,JAIME GOMES FERREIRA,PREFEITO,2330,NAO
JAPONVAR,WELSON GONÇALVES DA SILVA,PREFEITO,3746,SIM (2020)
JAÍBA,ADAILTON FREITAS DAVID,PREFEITO,94,NAO
JAÍBA,JIMMY DIOGO SILVA MURCA,PREFEITO,7723,NAO
JAÍBA,LINDOMAR CORREIA DA SILVA,PREFEITO,407,NAO
JAÍBA,REGINALDO ANTONIO DA SILVA,PREFEITO,9048,SIM (2020)
JAÍBA,SILVANO RODRIGUES DE ARAUJO,PREFEITO,471,NAO
JAÍBA,WELTON LUIZ DA SILVA,PREFEITO,502,NAO
JECEABA,ALMERITO ROCHA,PREFEITO,293,NAO
JECEABA,JOSE DONIZETE ALMEIDA MAIA,PREFEITO,2379,SIM (2020)
JECEABA,JULIO CESAR REIS,PREFEITO,2196,NAO
JENIPAPO DE MINAS,CARLOS JOSÉ DE JESUS SENA,PREFEITO,1918,SIM (2020)
JENIPAPO DE MINAS,EDSON HONORATO FIGUEIRÓ,PREFEITO,1911,NAO
JEQUERI,ADILSON LOPES SILVA,PREFEITO,3932,SIM (2020)
JEQUERI,HEITOR MARÇAL FILHO,PREFEITO,411,NAO
JEQUERI,LUIS ANTONIO RESENDE SOARES,PREFEITO,3370,NAO
JEQUITAÍ,ADIMAR CARDOSO MARÇAL,PREFEITO,400,NAO
JEQUITAÍ,ARIVALDO ULISSES PINTO,PREFEITO,1196,NAO
JEQUITAÍ,ELDIMA CALDEIRA BENFICA,PREFEITO,2212,SIM (2020)
JEQUITAÍ,JUVELCI DOS SANTOS MENESES,PREFEITO,1149,NAO
JEQUITIBÁ,GERALDO ANTONIO SATURNINO,PREFEITO,1445,NAO
JEQUITIBÁ,HANNA KARINA CONCEIÇÃO LIMA,PREFEITO,745,NAO
JEQUITIBÁ,LUIZ CARLOS PINHEIRO,PREFEITO,2262,SIM (2020)
JEQUITIBÁ,MARIA REGINA MARTINS,PREFEITO,274,NAO
JEQUITINHONHA,DECANOR NUNES DOS SANTOS,PREFEITO,480,NAO
JEQUITINHONHA,MARCELO MARTINS DOS SANTOS,PREFEITO,38,NAO
JEQUITINHONHA,NILO BARBUDA SOUTO,PREFEITO,5575,SIM (2020)
JEQUITINHONHA,ROBERTO ALCÂNTARA BOTELHO,PREFEITO,5280,NAO
JESUÂNIA,JOSÉ LAÉRCIO BRANDÃO DE CASTRO,PREFEITO,2270,SIM (2020)
JESUÂNIA,ÂNGELO DUARTE DE MENEZES ALVES,PREFEITO,848,NAO
JOANÉSIA,AIKEN CRISTIAN ANDRADE DIAS,PREFEITO,1863,SIM (2020)
JOANÉSIA,JOSE DO CARMO CHAVES,PREFEITO,153,NAO
JOANÉSIA,JOSE FABIO DE ALVARENGA,PREFEITO,1846,NAO
JOANÉSIA,RITA DE CASSIA RODRIGUES DE LIMA,PREFEITO,82,NAO
JOAQUIM FELÍCIO,ELIANA COLEN PIMENTA DE ABUABARA,PREFEITO,1266,NAO
JOAQUIM FELÍCIO,MIGUEL FELIPE FERREIRA DE OLIVEIRA,PREFEITO,1516,SIM (2020)
JOAÍMA,ABINALDO OLIVEIRA BOTELHO,PREFEITO,3678,NAO
JOAÍMA,DAURO BARRETO MELO FILHO,PREFEITO,3680,SIM (2020)
JORDÂNIA,AUMARY MARTINS DE SOUZA,PREFEITO,2120,NAO
JORDÂNIA,MARQUES UEL MEIRA DE OLIVEIRA,PREFEITO,2961,SIM (2020)
JOSENÓPOLIS,DANIEL PATRICK RIBEIRO QUEIROZ,PREFEITO,1649,SIM (2020)
JOSENÓPOLIS,PAULA ANDRADE VIANA ALCANTARA,PREFEITO,884,NAO
JOSÉ GONÇALVES DE MINAS,ADILSON GOMES DE SALES,PREFEITO,668,NAO
JOSÉ GONÇALVES DE MINAS,MARIA GOMES MOTOSO ROCHA,PREFEITO,2133,SIM (2020)
JOSÉ RAYDAN,JOSE AMARAL DA SILVA,PREFEITO,1204,NAO
JOSÉ RAYDAN,PAULO PEIXOTO DO AMARAL,PREFEITO,1911,SIM (2020)
JOÃO MONLEVADE,DELCI SERGIO DO COUTO,PREFEITO,2452,NAO
JOÃO MONLEVADE,LAÉRCIO JOSÉ RIBEIRO,PREFEITO,14434,SIM (2020)
JOÃO MONLEVADE,LUIZ CARLOS HENRIQUE DE FREITAS,PREFEITO,3551,NAO
JOÃO MONLEVADE,RAILTON FRANKLIN SILVA,PREFEITO,13186,NAO
JOÃO MONLEVADE,SIMONE CARVALHO,PREFEITO,6344,NAO
JOÃO PINHEIRO,CELSO EDGAR DORNELAS BRAGA,PREFEITO,6586,NAO
JOÃO PINHEIRO,EDMAR XAVIER MACIEL,PREFEITO,20306,SIM (2020)
JUATUBA,ANTÔNIO ADÔNIS PEREIRA,PREFEITO,8949,SIM (2020)
JUATUBA,ISRAEL MARQUES DE OLIVEIRA,PREFEITO,425,NAO
JUATUBA,OTTO FALEIRO BARROSO,PREFEITO,4072,NAO
JUATUBA,WELLINGTON PINHEIRO DA SILVA,PREFEITO,1564,NAO
JUIZ DE FORA,ALOIZIO PENIDO BERTHO,PREFEITO,2478,NAO
JUIZ DE FORA,EDUARDO VIEIRA HONORIO DA PAIXAO LUCAS,PREFEITO,4048,NAO
JUIZ DE FORA,FERNANDO LUIZ ELIOTERIO,PREFEITO,1807,NAO
JUIZ DE FORA,IONE MARIA MOREIRA DIAS BARBOSA,PREFEITO,56699,NAO
JUIZ DE FORA,LORENE FIGUEIREDO DE OLIVEIRA,PREFEITO,2381,NAO
JUIZ DE FORA,MARCO ANTONIO FELICIO DA SILVA,PREFEITO,1813,NAO
JUIZ DE FORA,MARCOS ANTONIO ALBANO RIBEIRO,PREFEITO,1952,NAO
JUIZ DE FORA,MARIA MARGARIDA MARTINS SALOMÃO,PREFEITO,102489,SIM (2020)
JUIZ DE FORA,SHEILA APARECIDA PEDROSA DE MELLO OLIVEIRA,PREFEITO,26068,NAO
JUIZ DE FORA,VICTÓRIA DE FÁTIMA DE MELLO,PREFEITO,353,NAO
JUIZ DE FORA,WILSON REZENDE FRANCO,PREFEITO,59633,NAO
JURAMENTO,CLEUSA ALVES CALDEIRA,PREFEITO,1344,NAO
JURAMENTO,DAILSON BARBOSA DOS SANTOS,PREFEITO,937,NAO
JURAMENTO,MARLENE DE LOURDES SILVEIRA MOREIRA,PREFEITO,1429,SIM (2020)
JURUAIA,CLAUDECI DIVINO DE ARAUJO,PREFEITO,3631,NAO
JURUAIA,JOSÉ CARLOS DA TRINDADE,PREFEITO,179,NAO
JURUAIA,ÁLVARO MARIANO JÚNIOR,PREFEITO,3965,SIM (2020)
JUVENÍLIA,MAILSON LOPES DE OLIVEIRA,PREFEITO,1903,NAO
JUVENÍLIA,ROMULO MARINHO CARNEIRO,PREFEITO,2399,SIM (2020)
LADAINHA,JOAO DOMINGOS SOUZA DA SILVA,PREFEITO,91,NAO
LADAINHA,JOSÉ AÉCIO DOS SANTOS JUNIOR,PREFEITO,3564,NAO
LADAINHA,KALID NEDIR MAIKEL,PREFEITO,4810,SIM (2020)
LAGAMAR,AURO JOSE PEREIRA,PREFEITO,2082,SIM (2020)
LAGAMAR,JOSÉ RICARDO DE OLIVEIRA,PREFEITO,205,NAO
LAGAMAR,LÁZARO RÔMULO PEREIRA CAIXÊTA,PREFEITO,603,NAO
LAGAMAR,MARCIO ANTONIO PEREIRA,PREFEITO,861,NAO
LAGAMAR,RONAN PAULO VIEIRA,PREFEITO,1646,NAO
LAGOA DA PRATA,CARLA SOARES DE ANDRADE PACHECO,PREFEITO,1994,NAO
LAGOA DA PRATA,DI GIANNE DE OLIVEIRA NUNES,PREFEITO,12781,SIM (2020)
LAGOA DA PRATA,EDMAR NUNES MIRANDA,PREFEITO,1458,NAO
LAGOA DA PRATA,FABRIZIO FURTADO DE SOUSA,PREFEITO,262,NAO
LAGOA DA PRATA,ISMAR ROBERTO DE ARAÚJO,PREFEITO,6504,NAO
LAGOA DA PRATA,NARCIZIO DA CRUZ FERREIRA,PREFEITO,1182,NAO
LAGOA DOS PATOS,HERCULES VANDY DURÃES DA FONSECA,PREFEITO,1780,SIM (2020)
LAGOA DOS PATOS,JOSE RAUL REIS,PREFEITO,866,NAO
LAGOA DOS PATOS,JOSÉ ROBERTO ELEUTERIO RABELO,PREFEITO,357,NAO
LAGOA DOURADA,JOSÉ ALCEU DE RESENDE,PREFEITO,3603,NAO
LAGOA DOURADA,RONALD PEREIRA DUTRA,PREFEITO,4374,SIM (2020)
LAGOA FORMOSA,EDSON MACHADO DE ANDRADE,PREFEITO,6374,SIM (2020)
LAGOA FORMOSA,JOSÉ WILSON AMORIM,PREFEITO,5906,NAO
LAGOA GRANDE,EDSON SABINO DE LIMA,PREFEITO,3393,SIM (2020)
LAGOA GRANDE,NIVALDO DOS SANTOS ARAUJO,PREFEITO,2464,NAO
LAGOA SANTA,ADALTON FIGUEIREDO DE MELO,PREFEITO,331,NAO
LAGOA SANTA,ADRIANA PAULA PEREIRA,PREFEITO,2978,NAO
LAGOA SANTA,ANTONIO DE SOUZA FERREIRA FILHO,PREFEITO,442,NAO
LAGOA SANTA,LEANDRO CÂNDIDO DA SILVA,PREFEITO,5299,NAO
LAGOA SANTA,LEILA CORDEIRO DA CRUZ,PREFEITO,3239,NAO
LAGOA SANTA,ROGÉRIO CESAR DE MATOS AVELAR,PREFEITO,19179,SIM (2020)
LAJINHA,CELSINO DE SOUZA LEITE,PREFEITO,6524,NAO
LAJINHA,JOÃO ROSENDO AMBRÓSIO DE MEDEIROS,PREFEITO,7102,SIM (2020)
LAMBARI,ANDREA CRISTINA CANELHAS DIAS,PREFEITO,883,NAO
LAMBARI,ANTONIO DE BIASO JUNIOR,PREFEITO,179,NAO
LAMBARI,GUSTAVO SALOMAO DE MORAES,PREFEITO,1022,NAO
LAMBARI,HÉLIO JUVENAL DOS SANTOS JÚNIOR,PREFEITO,158,NAO
LAMBARI,JOÃO PAULO DA FONSECA REIS,PREFEITO,2892,NAO
LAMBARI,MARCELO GIOVANI DE SOUSA,PREFEITO,5211,SIM (2020)
LAMBARI,RAUDISON MENEZES DE LIMA,PREFEITO,1740,NAO
LAMBARI,ÂNGELO BHERING SANTORO,PREFEITO,122,NAO
LAMIM,MARCO ANTONIO DE ASSIS,PREFEITO,1257,NAO
LAMIM,MIRENE DAS GRAÇAS SILVA,PREFEITO,1759,SIM (2020)
LAMIM,ROBERTO SAVIO NOGUEIRA REIS,PREFEITO,1712,NAO
LAMIM,SEVERIANO AFFONSO DOS SANTOS REIS,PREFEITO,919,NAO
LARANJAL,FERNANDO GONÇALVES DOS SANTOS,PREFEITO,1969,SIM (2020)
LARANJAL,LUIZ HENRIQUE RIBEIRO,PREFEITO,1140,NAO
LARANJAL,MARCELO ANTONIO VIEIRA,PREFEITO,1395,NAO
LASSANCE,ARTUR DE OLIVEIRA SIQUEIRA,PREFEITO,2022,NAO
LASSANCE,PAULO ELIAS RODRIGUES,PREFEITO,2357,SIM (2020)
LAVRAS,CARLOS EDUARDO SILVA VOLPATO,PREFEITO,2082,NAO
LAVRAS,CARLOS LINDOMAR DE SOUSA,PREFEITO,10243,NAO
LAVRAS,DEHON JUNIO DE MORAIS,PREFEITO,691,NAO
LAVRAS,DÂMINA DE CARVALHO PEREIRA,PREFEITO,16547,NAO
LAVRAS,JUSSARA MENICUCCI DE OLIVEIRA,PREFEITO,17637,SIM (2020)
LEANDRO FERREIRA,ELDER CORREA DE FREITAS,PREFEITO,1445,SIM (2020)
LEANDRO FERREIRA,NIVALDO RODRIGUES DE CARVALHO,PREFEITO,1371,NAO
LEME DO PRADO,JOSE MARIA OLIVEIRA,PREFEITO,21,NAO
LEME DO PRADO,JOSEANY CORDEIRO SANTOS,PREFEITO,1672,SIM (2020)
LEME DO PRADO,REGINALDO GOMES FERREIRA,PREFEITO,1667,NAO
LEOPOLDINA,BRENIO COLI RODRIGUES,PREFEITO,6770,NAO
LEOPOLDINA,CLAUDIA CONTE DOS ANJOS LACERDA,PREFEITO,3144,NAO
LEOPOLDINA,KELVIA RAQUEL DE SOUZA RIBEIRO SANTOS,PREFEITO,1950,NAO
LEOPOLDINA,MARCOS VINICIO PAIXÃO VIEIRA,PREFEITO,2239,NAO
LEOPOLDINA,PEDRO AUGUSTO JUNQUEIRA FERRAZ,PREFEITO,8926,SIM (2020)
LEOPOLDINA,RICARDO CARVALHO GOMES,PREFEITO,5490,NAO
LIBERDADE,ANTONIO CARLOS SAMPAIO ALVES,PREFEITO,207,NAO
LIBERDADE,ARINEL DA SILVA PEREIRA,PREFEITO,528,NAO
LIBERDADE,GERALDO MAGELA DE ANDRADE,PREFEITO,1201,NAO
LIBERDADE,WALTER DE ASSIS TOLEDO JUNIOR,PREFEITO,1429,SIM (2020)
LIMA DUARTE,ELENICE PEREIRA DELGADO SANTELLI,PREFEITO,5337,SIM (2020)
LIMA DUARTE,GERALDO GOMES DE SOUZA,PREFEITO,3649,NAO
LIMA DUARTE,LUIZ CARLOS DE OLIVEIRA SILVA,PREFEITO,1251,NAO
LIMA DUARTE,PAULO ALENCAR DE SOUZA,PREFEITO,171,NAO
LIMEIRA DO OESTE,ENEDINO PEREIRA FILHO,PREFEITO,2555,SIM (2020)
LIMEIRA DO OESTE,JOAO MARIA MARQUES DE FREITAS,PREFEITO,69,NAO
LIMEIRA DO OESTE,LEANDRO DE SOUZA CARVALHO,PREFEITO,2359,NAO
LONTRA,DERNIVAL MENDES DOS REIS,PREFEITO,3467,SIM (2020)
LONTRA,EUDES TARLEY ALVES ANTUNES,PREFEITO,3,NAO
LONTRA,EVANDO GONÇALVES DA SILVA,PREFEITO,2759,NAO
LUISBURGO,EDUARDO JOSÉ DE FREITAS,PREFEITO,886,NAO
LUISBURGO,MAURO DE ABREU,PREFEITO,1082,NAO
LUISBURGO,OTENIDES DOS SANTOS HOTT PRAÇA,PREFEITO,2620,SIM (2020)
LUISLÂNDIA,EDUARLEY FRANCISCO DE AQUINO,PREFEITO,582,NAO
LUISLÂNDIA,ERIVELTON FERREIRA DE SOUZA CASTRO,PREFEITO,2068,NAO
LUISLÂNDIA,JUVENAL ALVES DOS SANTOS,PREFEITO,2322,SIM (2020)
LUMINÁRIAS,ARTHUR MAIA AMARAL,PREFEITO,1392,NAO
LUMINÁRIAS,ECIO CARVALHO REZENDE,PREFEITO,1577,SIM (2020)
LUMINÁRIAS,LUCIANO FERREIRA DA SILVA,PREFEITO,669,NAO
LUZ,AGOSTINHO CARLOS OLIVEIRA,PREFEITO,4464,SIM (2020)
LUZ,LUCAS GONTIJO GUIMARÃES,PREFEITO,2496,NAO
LUZ,ROGERIO APARECIDO SILVA,PREFEITO,3377,NAO
MACHACALIS,ERENILTON GONÇALVES DE ALMEIDA,PREFEITO,1707,NAO
MACHACALIS,GERALDO FABIO PEREIRA DO NASCIMENTO,PREFEITO,237,NAO
MACHACALIS,MAURO ROBERTO FRANCISCO BATISTA,PREFEITO,2796,SIM (2020)
MACHADO,ADRIANA LEMOS CAIXETA VIEIRA,PREFEITO,6511,NAO
MACHADO,ANA MARIA GONÇALVES,PREFEITO,1793,NAO
MACHADO,MAYCON WILLIAN DA SILVA,PREFEITO,7341,SIM (2020)
MACHADO,MESSIAS FERREIRA MARTINS,PREFEITO,4232,NAO
MADRE DE DEUS DE MINAS,ADAIR JOSE DE CARVALHO,PREFEITO,214,NAO
MADRE DE DEUS DE MINAS,ANTONIO REIS DE ANDRADE,PREFEITO,948,NAO
MADRE DE DEUS DE MINAS,JOAO EUSTASIO,PREFEITO,1010,NAO
MADRE DE DEUS DE MINAS,OSMAR DE OLIVEIRA,PREFEITO,1331,SIM (2020)
MALACACHETA,AMANDA COIMBRA NASCIMENTO,PREFEITO,339,NAO
MALACACHETA,HERMES ADALTO GOMES DA CUNHA,PREFEITO,3030,SIM (2020)
MALACACHETA,MARIA IVONE RAMALHO DOS SANTOS,PREFEITO,2152,NAO
MALACACHETA,NEWTON AARÃO COUY JUNIOR,PREFEITO,2306,NAO
MALACACHETA,REMILTON RAMOS DE OLIVEIRA,PREFEITO,1828,NAO
MAMONAS,IDALINO CELESTINO DE CARVALHO,PREFEITO,2388,NAO
MAMONAS,VALDECI CUSTODIO JORGE,PREFEITO,2566,SIM (2020)
MANGA,ADAILTON JOSÉ DA SILVA,PREFEITO,36,NAO
MANGA,ANASTÁCIO GUEDES SARAIVA,PREFEITO,4409,SIM (2020)
MANGA,ISAIAS RODRIGUES DO NASCIMENTO,PREFEITO,74,NAO
MANGA,JOAQUIM DE OLIVEIRA SÁ FILHO,PREFEITO,3483,NAO
MANGA,JOSÉ CARLITO DE OLIVEIRA,PREFEITO,2619,NAO
MANGA,LUIZ CARLOS SANTANA CAIRES,PREFEITO,517,NAO
MANHUAÇU,ERASMO PACHECO,PREFEITO,932,NAO
MANHUAÇU,MARIA APARECIDA MAGALHAES BIFANO,PREFEITO,15742,NAO
MANHUAÇU,MARIA IMACULADA DUTRA DORNELAS,PREFEITO,18970,SIM (2020)
MANHUAÇU,NELIO CEZAR NOGUEIRA,PREFEITO,1025,NAO
MANHUAÇU,VINÍCIUS DE RESENDE,PREFEITO,4433,NAO
MANHUMIRIM,CARLOS ALBERTO GONÇALVES,PREFEITO,3361,NAO
MANHUMIRIM,CRISTIANO FRANCELINO DO NASCIMENTO,PREFEITO,64,NAO
MANHUMIRIM,JOÃO ROSENDO ALVIM SOARES,PREFEITO,118,NAO
MANHUMIRIM,LUCIANO MACHADO DA SILVA,PREFEITO,151,NAO
MANHUMIRIM,ROGERIO FERNANDES PEREIRA,PREFEITO,616,NAO
MANHUMIRIM,RONALDO LOPES CORREA,PREFEITO,3522,NAO
MANHUMIRIM,SÉRGIO BOREL CORRÊA,PREFEITO,4153,SIM (2020)
MANTENA,GENTIL MATA DA CRUZ,PREFEITO,6560,NAO
MANTENA,JOÃO RUFINO SOBRINHO,PREFEITO,7598,SIM (2020)
MANTENA,WANDERLEY BRAZ RODRIGUES,PREFEITO,553,NAO
MAR DE ESPANHA,FRANCISCO DE ASSIS DE JESUS FURTADO,PREFEITO,4221,SIM (2020)
MAR DE ESPANHA,LEONARDO DE RESENDE AUGUSTO,PREFEITO,3698,NAO
MARAVILHAS,DIOVANE POLICARPO DE CASTRO,PREFEITO,2833,SIM (2020)
MARAVILHAS,JOSE BONAPARTE VASCONCELOS FONSECA,PREFEITO,2292,NAO
MARIA DA FÉ,ADILSON DOS SANTOS,PREFEITO,2843,SIM (2020)
MARIA DA FÉ,ALEXANDRE CARDOSO PINTO,PREFEITO,1830,NAO
MARIA DA FÉ,ARTHUR COSTA LEITE,PREFEITO,230,NAO
MARIA DA FÉ,LUIS ANTONIO DELFINO,PREFEITO,2222,NAO
MARIA DA FÉ,PATRICIA SANTOS DE ALMEIDA BERNARDO,PREFEITO,2289,NAO
MARIANA,BRUNO MÓL CRIVELLARI,PREFEITO,4520,NAO
MARIANA,CELSO COTA NETO,PREFEITO,14764,SIM (2020)
MARIANA,FRANCISCO DE ASSIS DE SOUZA,PREFEITO,185,NAO
MARIANA,NEWTON GERALDO XAVIER GODOY,PREFEITO,11168,NAO
MARIANA,PATRÍCIA FERREIRA RAMOS,PREFEITO,1847,NAO
MARIANA,ROBERTO RODRIGUES,PREFEITO,2168,NAO
MARILAC,EDMILSON VALADÃO DE OLIVEIRA,PREFEITO,1954,SIM (2020)
MARILAC,WILLIAN DOUGLAS FRANÇA BRAGA,PREFEITO,1469,NAO
MARIPÁ DE MINAS,ELENO DUTRA QUINA,PREFEITO,878,NAO
MARIPÁ DE MINAS,VAGNER FONSECA COSTA,PREFEITO,1578,SIM (2020)
MARLIÉRIA,HAMILTON LIMA PAULA,PREFEITO,1395,SIM (2020)
MARLIÉRIA,JENNER DE CASTRO QUINTAO,PREFEITO,785,NAO
MARLIÉRIA,KASTER LUCIO RODRIGUES ABREU,PREFEITO,1375,NAO
MARMELÓPOLIS,CAMILO ALBERTO RIBEIRO DA SILVA,PREFEITO,1437,SIM (2020)
MARMELÓPOLIS,JOSÉ VALMIR ALVES,PREFEITO,1026,NAO
MARTINHO CAMPOS,DULCELINO JOSÉ CORGOZINHO,PREFEITO,403,NAO
MARTINHO CAMPOS,JOSÉ HAILTON DE FREITAS,PREFEITO,2490,NAO
MARTINHO CAMPOS,WILSON CORREA ALVES AFONSO DE CARVALHO,PREFEITO,5009,SIM (2020)
MARTINS SOARES,FELIPE RODRIGUES FILHO,PREFEITO,1872,NAO
MARTINS SOARES,FERNANDO ALMEIDA DE ANDRADE,PREFEITO,4215,SIM (2020)
MATA VERDE,BRUNO FERREIRA DA SILVA SANTOS,PREFEITO,166,NAO
MATA VERDE,IRONE BENTO DIAS OLIVEIRA,PREFEITO,3464,SIM (2020)
MATA VERDE,RANULFO ALVES MARTINS,PREFEITO,70,NAO
MATA VERDE,REGINALDO SILVA REIS,PREFEITO,1326,NAO
MATERLÂNDIA,JOVENTINO MARIA FERREIRA,PREFEITO,1652,SIM (2020)
MATERLÂNDIA,MARQUES SERAFIM DE PINHO,PREFEITO,1416,NAO
MATEUS LEME,JULIO CEZAR NOGUEIRA FARES JUNIOR,PREFEITO,7134,NAO
MATEUS LEME,MARLON AURELIO GUIMARAES,PREFEITO,2283,NAO
MATEUS LEME,RENILTON RIBEIRO COELHO,PREFEITO,7462,SIM (2020)
MATEUS LEME,RONALDO ANTONIO MOREIRA,PREFEITO,722,NAO
MATHIAS LOBATO,CARLOS DOMINGOS FRANCISCO BATISTA,PREFEITO,1150,NAO
MATHIAS LOBATO,KARLA PESSAMILIO SOUZA LOPES,PREFEITO,1288,SIM (2020)
MATHIAS LOBATO,SAMUEL RODRIGUES DA SILVA,PREFEITO,140,NAO
MATIAS BARBOSA,CARLOS ROBERTO MENDES LOPES,PREFEITO,3631,SIM (2020)
MATIAS BARBOSA,DEMETRIUS DE ALMEIDA MANSO,PREFEITO,928,NAO
MATIAS BARBOSA,JOAQUIM DE ASSIS NASCIMENTO,PREFEITO,1353,NAO
MATIAS BARBOSA,MARCOS MARTINS,PREFEITO,2467,NAO
MATIAS CARDOSO,CLÁUDIO MÁRCIO OLIVEIRA,PREFEITO,1928,NAO
MATIAS CARDOSO,MAURELIO SANTOS PEREIRA,PREFEITO,3039,SIM (2020)
MATIPÓ,FÁBIO HENRIQUE GARDINGO,PREFEITO,6712,SIM (2020)
MATIPÓ,VALTER MAGESTE DE ORNELAS,PREFEITO,6285,NAO
MATO VERDE,EUFLAVIO MORAIS,PREFEITO,2625,NAO
MATO VERDE,OSCAR LISANDRO TEIXEIRA,PREFEITO,5597,SIM (2020)
MATOZINHOS,ALEXANDRE ALVES DE OLIVEIRA,PREFEITO,1574,NAO
MATOZINHOS,JOSE RAYMUNDO BRANDÃO TEIXEIRA,PREFEITO,2238,NAO
MATOZINHOS,LUIZ CLAUDIO RIBEIRO,PREFEITO,1083,NAO
MATOZINHOS,PAULO CESAR CORREA,PREFEITO,2853,NAO
MATOZINHOS,ZÉLIA ALVES PEZZINI,PREFEITO,12511,SIM (2020)
MATUTINA,DEIVER LONDE VARGAS,PREFEITO,1066,NAO
MATUTINA,GILBERTO ERNANE DE LIMA,PREFEITO,1677,SIM (2020)
MEDEIROS,DEUSDEDIT ELIAS MACHADO JUNIOR,PREFEITO,779,NAO
MEDEIROS,FRANCISCO MARTINS RIBEIRO,PREFEITO,1752,SIM (2020)
MEDINA,CHARLES FELIZARDO DA CUNHA,PREFEITO,54,NAO
MEDINA,EVALDO LUCIO PEIXOTO SENA,PREFEITO,4612,SIM (2020)
MEDINA,OLEIR LIMA DE ALMEIDA,PREFEITO,695,NAO
